Local_SKU,Myntra_SKU,SKU_ID,Category,Nykaa_SKU
BW9062_FCS_SKD-S,BNWMKASS98565672,98565672,Kurta Sets,BANIW00005484
BW9062_FCS_SKD-XL,BNWMKASS98565676,98565676,Kurta Sets,BANIW00005487
BW9062_FCS_SKD-XXL,BNWMKASS98565678,98565678,Kurta Sets,BANIW00005488
BW9062_PPL_SKD-L,BNWMKASS98565692,98565692,Kurta Sets,BANIW00005481
BW9062_PPL_SKD-M,BNWMKASS98565690,98565690,Kurta Sets,BANIW00005480
BW9062_PPL_SKD-S,BNWMKASS98565688,98565688,Kurta Sets,BANIW00005479
BW9062_PPL_SKD-XL,BNWMKASS98565693,98565693,Kurta Sets,BANIW00005482
BW9062_PPL_SKD-XXL,BNWMKASS98565695,98565695,Kurta Sets,BANIW00005483
BW9063_BRN_SKD-L,BNWMKASS98335952,98335952,Kurta Sets,BANIW00005825
BW9063_BRN_SKD-M,BNWMKASS98335951,98335951,Kurta Sets,BANIW00005826
BW9063_BRN_SKD-S,BNWMKASS98335949,98335949,Kurta Sets,BANIW00005827
BW9063_BRN_SKD-XL,BNWMKASS98335954,98335954,Kurta Sets,BANIW00005828
BW9063_BRN_SKD-XXL,BNWMKASS98335955,98335955,Kurta Sets,BANIW00005829
BW9063_PPL_SKD-L,BNWMKASS98335946,98335946,Kurta Sets,BANIW00005830
BW9063_PPL_SKD-M,BNWMKASS98335945,98335945,Kurta Sets,BANIW00005831
BW9063_PPL_SKD-S,BNWMKASS98335943,98335943,Kurta Sets,BANIW00005832
BW9063_PPL_SKD-XL,BNWMKASS98335947,98335947,Kurta Sets,BANIW00005833
BW9063_PPL_SKD-XXL,BNWMKASS98335948,98335948,Kurta Sets,BANIW00005834
BW9064_PCH_COD-M,BNWMCOORD98891987,98891987,Co-Ords,BANIW00005654
BW9064_PCH_COD-S,BNWMCOORD98891986,98891986,Co-Ords,BANIW00005653
BW9064_PCH_COD-XL,BNWMCOORD98891989,98891989,Co-Ords,BANIW00005656
BW9064_PCH_COD-XS,BNWMCOORD98891985,98891985,Co-Ords,BANIW00005652
BW9064_PCH_COD-XXL,BNWMCOORD98891990,98891990,Co-Ords,BANIW00005657
BW9064_PPL_COD-L,BNWMCOORD98892003,98892003,Co-Ords,BANIW00005649
BW9064_PPL_COD-M,BNWMCOORD98892002,98892002,Co-Ords,BANIW00005648
BW9064_PPL_COD-S,BNWMCOORD98892001,98892001,Co-Ords,BANIW00005647
BW9064_PPL_COD-XL,BNWMCOORD98892004,98892004,Co-Ords,BANIW00005650
BW9064_PPL_COD-XS,BNWMCOORD98892000,98892000,Co-Ords,BANIW00005646
BW9064_PPL_COD-XXL,BNWMCOORD98892005,98892005,Co-Ords,BANIW00005651
BW9065_BRN_COD-L,BNWMCOORD98892033,98892033,Co-Ords,BANIW00005661
BW9065_BRN_COD-M,BNWMCOORD98892032,98892032,Co-Ords,BANIW00005660
BW9065_BRN_COD-S,BNWMCOORD98892031,98892031,Co-Ords,BANIW00005659
BW9065_BRN_COD-XL,BNWMCOORD98892034,98892034,Co-Ords,BANIW00005662
BW9065_BRN_COD-XXL,BNWMCOORD98892035,98892035,Co-Ords,BANIW00005663
BW9066_RST_SKD-M,BNWMKASS100770297,100770297,Kurta Sets,#N/A
BW9066_RST_SKD-XXL,BNWMKASS100770300,100770300,Kurta Sets,#N/A
BW9067_TURQ_SKD-L,BNWMKASS100769902,100769902,Kurta Sets,#N/A
BW9067_TURQ_SKD-M,BNWMKASS100769901,100769901,Kurta Sets,#N/A
BW9067_TURQ_SKD-XL,BNWMKASS100769903,100769903,Kurta Sets,#N/A
BW9067_TURQ_SKD-XXL,BNWMKASS100769904,100769904,Kurta Sets,#N/A
BW9070_MST_SKD-XXL,BNWMKASS100769885,100769885,Kurta Sets,BANIW00006068
BW9071_BLU_SKD-L,BNWMKASS100769849,100769849,Kurta Sets,BANIW00006071
BW9071_BLU_SKD-S,BNWMKASS100769847,100769847,Kurta Sets,BANIW00006069
BW9071_BLU_SKD-XL,BNWMKASS100769851,100769851,Kurta Sets,BANIW00006072
BW9071_BLU_SKD-XXL,BNWMKASS100769852,100769852,Kurta Sets,BANIW00006073
BW9071_PNK_SKD-L,BNWMKASS100770303,100770303,Kurta Sets,BANIW00006076
BW9071_PNK_SKD-M,BNWMKASS100770302,100770302,Kurta Sets,BANIW00006075
BW9071_PNK_SKD-S,BNWMKASS100770301,100770301,Kurta Sets,BANIW00006074
BW9071_PNK_SKD-XL,BNWMKASS100770304,100770304,Kurta Sets,BANIW00006077
BW9071_PNK_SKD-XXL,BNWMKASS100770305,100770305,Kurta Sets,BANIW00006078
BW9072_GRE_COD-L,BNWMCOORD102174521,102174521,Co-Ords,BANIW00006227
BW9072_GRE_COD-M,BNWMCOORD102174520,102174520,Co-Ords,BANIW00006226
BW9072_GRE_COD-S,BNWMCOORD102174519,102174519,Co-Ords,BANIW00006225
BW9072_GRE_COD-XL,BNWMCOORD102174522,102174522,Co-Ords,BANIW00006228
BW9072_GRE_COD-XS,#N/A,#N/A,Co-Ords,BANIW00006224
BW9072_GRE_COD-XXL,BNWMCOORD102174523,102174523,Co-Ords,BANIW00006229
BW9072_PNK_COD-L,BNWMCOORD100848578,100848578,Co-Ords,BANIW00006055
BW9072_PNK_COD-M,BNWMCOORD100848577,100848577,Co-Ords,BANIW00006054
BW9072_PNK_COD-S,BNWMCOORD100848576,100848576,Co-Ords,BANIW00006053
BW9072_PNK_COD-XL,BNWMCOORD100848579,100848579,Co-Ords,BANIW00006056
BW9072_PNK_COD-XS,BNWMCOORD100848575,100848575,Co-Ords,BANIW00006052
BW9072_PNK_COD-XXL,BNWMCOORD100848580,100848580,Co-Ords,BANIW00006057
BW9073_PNK_SKD-XL,BNWMKASS100840771,100840771,Kurta Sets,BANIW00005938
BW9073_PNK_SKD-XXL,BNWMKASS100840772,100840772,Kurta Sets,BANIW00005939
BW9075_GRE_SKD-L,BNWMKASS100829026,100829026,Kurta Sets,BANIW00005872
BW9075_GRE_SKD-M,BNWMKASS100829025,100829025,Kurta Sets,BANIW00005871
BW9075_GRE_SKD-S,BNWMKASS100829024,100829024,Kurta Sets,BANIW00005870
BW9075_GRE_SKD-XL,BNWMKASS100829027,100829027,Kurta Sets,BANIW00005873
BW9075_GRE_SKD-XXL,BNWMKASS100829028,100829028,Kurta Sets,BANIW00005874
BW9075_WIN_SKD-L,BNWMKASS100829006,100829006,Kurta Sets,BANIW00005877
BW9075_WIN_SKD-M,BNWMKASS100829005,100829005,Kurta Sets,BANIW00005876
BW9075_WIN_SKD-S,BNWMKASS100829004,100829004,Kurta Sets,BANIW00005875
BW9075_WIN_SKD-XL,BNWMKASS100829007,100829007,Kurta Sets,BANIW00005878
BW9075_WIN_SKD-XXL,BNWMKASS100829008,100829008,Kurta Sets,BANIW00005879
BW9076_OFW_SKD-L,BNWMKASS100770290,100770290,Kurta Sets,BANIW00006061
BW9076_OFW_SKD-XL,BNWMKASS100770291,100770291,Kurta Sets,BANIW00006062
BW9076_OFW_SKD-XS,BNWMKASS100770287,100770287,Kurta Sets,BANIW00006058
BW9076_OFW_SKD-XXL,BNWMKASS100770292,100770292,Kurta Sets,BANIW00006063
BW9079_GRN_SKD-L,BNWMKASS100829016,100829016,Kurta Sets,BANIW00005882
BW9079_GRN_SKD-M,BNWMKASS100829015,100829015,Kurta Sets,BANIW00005881
BW9079_GRN_SKD-S,BNWMKASS100829014,100829014,Kurta Sets,BANIW00005880
BW9079_GRN_SKD-XL,BNWMKASS100829017,100829017,Kurta Sets,BANIW00005883
BW9079_GRN_SKD-XXL,BNWMKASS100829018,100829018,Kurta Sets,BANIW00005884
BW9079_PPL_SKD-L,BNWMKASS100829021,100829021,Kurta Sets,BANIW00005887
BW9079_PPL_SKD-M,BNWMKASS100829020,100829020,Kurta Sets,BANIW00005886
BW9079_PPL_SKD-S,BNWMKASS100829019,100829019,Kurta Sets,BANIW00005885
BW9079_PPL_SKD-XL,BNWMKASS100829022,100829022,Kurta Sets,BANIW00005888
BW9079_PPL_SKD-XXL,BNWMKASS100829023,100829023,Kurta Sets,BANIW00005889
BW9080_MST_COD-L,BNWMCOORD100848601,100848601,Co-Ords,BANIW00006091
BW9080_MST_COD-M,BNWMCOORD100848600,100848600,Co-Ords,BANIW00006090
BW9080_MST_COD-S,BNWMCOORD100848599,100848599,Co-Ords,BANIW00006089
BW9080_MST_COD-XL,BNWMCOORD100848602,100848602,Co-Ords,BANIW00006092
BW9080_MST_COD-XS,BNWMCOORD104028384,104028384,Co-Ords,#N/A
BW9080_MST_COD-XXL,BNWMCOORD100848603,100848603,Co-Ords,BANIW00006093
BW9080_PNK_COD-L,BNWMCOORD100848631,100848631,Co-Ords,BANIW00006096
BW9080_PNK_COD-M,BNWMCOORD100848630,100848630,Co-Ords,BANIW00006095
BW9080_PNK_COD-S,BNWMCOORD100848629,100848629,Co-Ords,BANIW00006094
BW9080_PNK_COD-XL,BNWMCOORD100848632,100848632,Co-Ords,BANIW00006097
BW9080_PNK_COD-XS,BNWMCOORD104028408,104028408,Co-Ords,#N/A
BW9080_PNK_COD-XXL,BNWMCOORD100848633,100848633,Co-Ords,BANIW00006098
BW9081_YEL_SKD-L,BNWMKASS100769869,100769869,Kurta Sets,BANIW00006101
BW9082_BLU_SKD-L,BNWMKASS100829011,100829011,Kurta Sets,BANIW00005892
BW9082_BLU_SKD-M,BNWMKASS100829010,100829010,Kurta Sets,BANIW00005891
BW9082_BLU_SKD-S,BNWMKASS100829009,100829009,Kurta Sets,BANIW00005890
BW9082_BLU_SKD-XL,BNWMKASS100829012,100829012,Kurta Sets,BANIW00005893
BW9082_BLU_SKD-XXL,BNWMKASS100829013,100829013,Kurta Sets,BANIW00005894
BW9084_GRN_COD-L,BNWMCOORD100848624,100848624,Co-Ords,BANIW00006106
BW9084_GRN_COD-M,BNWMCOORD100848623,100848623,Co-Ords,BANIW00006105
BW9084_GRN_COD-S,BNWMCOORD100848622,100848622,Co-Ords,BANIW00006104
BW9084_GRN_COD-XL,BNWMCOORD100848625,100848625,Co-Ords,BANIW00006107
BW9084_GRN_COD-XS,BNWMCOORD104028383,104028383,Co-Ords,#N/A
BW9084_GRN_COD-XXL,BNWMCOORD100848626,100848626,Co-Ords,BANIW00006108
BW9084_PPL_COD-L,BNWMCOORD100848564,100848564,Co-Ords,BANIW00006111
BW9084_PPL_COD-M,BNWMCOORD100848563,100848563,Co-Ords,BANIW00006110
BW9084_PPL_COD-S,BNWMCOORD100848562,100848562,Co-Ords,BANIW00006109
BW9084_PPL_COD-XL,BNWMCOORD100848565,100848565,Co-Ords,BANIW00006112
BW9084_PPL_COD-XS,BNWMCOORD104028385,104028385,Co-Ords,#N/A
BW9084_PPL_COD-XXL,BNWMCOORD100848566,100848566,Co-Ords,BANIW00006113
BW9085_RST_COD-L,BNWMCOORD100848592,100848592,Co-Ords,BANIW00006239
BW9085_RST_COD-M,BNWMCOORD100848591,100848591,Co-Ords,BANIW00006238
BW9085_RST_COD-XL,BNWMCOORD100848593,100848593,Co-Ords,BANIW00006240
BW9086_GRN_DRS-S,BNWMDRSS101025130,101025130,Dresses,BANIW00006151
BW9086_GRN_DRS-XL,BNWMDRSS101025133,101025133,Dresses,BANIW00006154
BW9086_GRN_DRS-XS,BNWMDRSS101025129,101025129,Dresses,BANIW00006150
BW9086_GRN_DRS-XXL,BNWMDRSS101025134,101025134,Dresses,BANIW00006155
BW9086_PNK_DRS-L,BNWMDRSS101025126,101025126,Dresses,BANIW00006159
BW9086_PNK_DRS-M,BNWMDRSS101025125,101025125,Dresses,BANIW00006158
BW9086_PNK_DRS-S,BNWMDRSS101025124,101025124,Dresses,BANIW00006157
BW9086_PNK_DRS-XL,BNWMDRSS101025127,101025127,Dresses,BANIW00006160
BW9086_PNK_DRS-XS,BNWMDRSS101025123,101025123,Dresses,BANIW00006156
BW9086_PNK_DRS-XXL,BNWMDRSS101025128,101025128,Dresses,BANIW00006161
BW9092_BLU_SKD-L,BNWMKASS100840721,100840721,Kurta Sets,BANIW00005955
BW9092_BLU_SKD-M,BNWMKASS100840720,100840720,Kurta Sets,BANIW00005954
BW9092_BLU_SKD-S,BNWMKASS100840719,100840719,Kurta Sets,BANIW00005953
BW9092_BLU_SKD-XL,BNWMKASS100840722,100840722,Kurta Sets,BANIW00005956
BW9092_BLU_SKD-XXL,BNWMKASS100840723,100840723,Kurta Sets,BANIW00005957
BW9092_PNK_SKD-L,BNWMKASS100769921,100769921,Kurta Sets,#N/A
BW9092_PNK_SKD-M,BNWMKASS100769919,100769919,Kurta Sets,#N/A
BW9092_PNK_SKD-S,BNWMKASS100769917,100769917,Kurta Sets,#N/A
BW9092_PNK_SKD-XL,BNWMKASS100769923,100769923,Kurta Sets,#N/A
BW9092_PNK_SKD-XXL,BNWMKASS100769924,100769924,Kurta Sets,#N/A
BW9093_GRN_SKD-L,BNWMKASS100840737,100840737,Kurta Sets,BANIW00005961
BW9093_GRN_SKD-XL,BNWMKASS100840738,100840738,Kurta Sets,BANIW00005962
BW9093_GRN_SKD-XXL,BNWMKASS100840739,100840739,Kurta Sets,BANIW00005963
BWW011TOP_GREY-L,BNWMTOPS90017480,90017480,Tops,#N/A
BWW011TOP_GREY-M,BNWMTOPS90017476,90017476,Tops,#N/A
BWW011TOP_GREY-S,BNWMTOPS90017472,90017472,Tops,#N/A
BWW011TOP_GREY-XL,BNWMTOPS90017484,90017484,Tops,#N/A
BWW011TOP_GREY-XXL,BNWMTOPS90017490,90017490,Tops,#N/A
BWW011TOP_MRN-L,BNWMTOPS90017482,90017482,Tops,#N/A
BWW011TOP_MRN-M,BNWMTOPS90017478,90017478,Tops,#N/A
BWW011TOP_MRN-S,BNWMTOPS90017474,90017474,Tops,#N/A
BWW011TOP_MRN-XL,BNWMTOPS90017486,90017486,Tops,#N/A
BWW011TOP_MRN-XXL,BNWMTOPS90017488,90017488,Tops,#N/A
BWW011TOP_SPINK-L,BNWMTOPS69294720,69294720,Tops,BANIW00002569
BWW011TOP_SPINK-S,BNWMTOPS69294712,69294712,Tops,BANIW00002567
BWW011TOP_SPINK-XL,BNWMTOPS69294726,69294726,Tops,BANIW00002570
BWW013TOP_DPINK-M,BNWMTOPS69294690,69294690,Tops,BANIW00002592
BWW013TOP_DPINK-XL,BNWMTOPS69294698,69294698,Tops,BANIW00002594
BWW013TOP_DPINK-XXL,BNWMTOPS69294700,69294700,Tops,BANIW00002595
BWW013TOP_ECRU-L,BNWMTOPS69294788,69294788,Tops,BANIW00002587
BWW013TOP_ECRU-XL,BNWMTOPS69294790,69294790,Tops,BANIW00002588
BWW013TOP_ECRU-XXL,BNWMTOPS69294792,69294792,Tops,BANIW00002589
BWW013TOP_GREY-L,BNWMTOPS69294756,69294756,Tops,BANIW00002581
BWW013TOP_GREY-M,BNWMTOPS69294754,69294754,Tops,BANIW00002580
BWW013TOP_GREY-S,BNWMTOPS69294752,69294752,Tops,BANIW00002579
BWW013TOP_GREY-XL,BNWMTOPS69294758,69294758,Tops,BANIW00002582
BWW013TOP_GREY-XXL,BNWMTOPS69294760,69294760,Tops,BANIW00002583
BWW013TOP_SGRN-L,BNWMTOPS69294716,69294716,Tops,BANIW00002575
BWW013TOP_SGRN-M,BNWMTOPS69294714,69294714,Tops,BANIW00002574
BWW013TOP_SGRN-S,BNWMTOPS69294710,69294710,Tops,BANIW00002573
BWW013TOP_SGRN-XL,BNWMTOPS69294722,69294722,Tops,BANIW00002576
BWW013TOP_SGRN-XXL,BNWMTOPS69294724,69294724,Tops,BANIW00002577
BWW014BLK_TUN-M,BNWMTNIC71203250,71203250,Tunics,BANIW00002597
BWW014BLK_TUN-S,BNWMTNIC71203246,71203246,Tunics,BANIW00002596
BWW014BLK_TUN-XS,BNWMTNIC104536953,104536953,Tunics,#N/A
BWW014BLK_TUN-XXL,BNWMTNIC71203260,71203260,Tunics,BANIW00002600
BWW014HPINK_TUN-L,BNWMTNIC71203270,71203270,Tunics,BANIW00002603
BWW014HPINK_TUN-M,BNWMTNIC71203268,71203268,Tunics,BANIW00002602
BWW014HPINK_TUN-S,BNWMTNIC71203266,71203266,Tunics,BANIW00002601
BWW014HPINK_TUN-XL,BNWMTNIC71203272,71203272,Tunics,BANIW00002604
BWW014HPINK_TUN-XS,BNWMTNIC104536955,104536955,Tunics,#N/A
BWW014HPINK_TUN-XXL,BNWMTNIC71203274,71203274,Tunics,BANIW00002605
BWW014LAV_TUN-S,BNWMTNIC71203276,71203276,Tunics,BANIW00002606
BWW014LAV_TUN-XS,BNWMTNIC104536954,104536954,Tunics,#N/A
BWW014SGRN_TUN-S,BNWMTNIC71203248,71203248,Tunics,BANIW00002611
BWW014SGRN_TUN-XS,BNWMTNIC104536956,104536956,Tunics,#N/A
BWW015TOP_BLK-L,BNWMTOPS72080568,72080568,Tops,BANIW00002781
BWW015TOP_BLK-M,BNWMTOPS72080566,72080566,Tops,BANIW00002780
BWW015TOP_BLK-S,BNWMTOPS72080564,72080564,Tops,BANIW00002779
BWW015TOP_BLK-XL,BNWMTOPS72080570,72080570,Tops,BANIW00002782
BWW015TOP_BLK-XXL,BNWMTOPS72080572,72080572,Tops,BANIW00002783
BWW015TOP_BLUE-L,BNWMTOPS72080548,72080548,Tops,BANIW00002787
BWW015TOP_BLUE-M,BNWMTOPS72080544,72080544,Tops,BANIW00002786
BWW015TOP_BLUE-S,BNWMTOPS72080542,72080542,Tops,BANIW00002785
BWW015TOP_BLUE-XL,BNWMTOPS72080552,72080552,Tops,BANIW00002788
BWW015TOP_BLUE-XS,BNWMTOPS72080538,72080538,Tops,BANIW00002784
BWW015TOP_BLUE-XXL,BNWMTOPS72080556,72080556,Tops,BANIW00002789
BWW015TOP_MUST-L,BNWMTOPS72080554,72080554,Tops,BANIW00002793
BWW015TOP_MUST-M,BNWMTOPS72080550,72080550,Tops,BANIW00002792
BWW015TOP_MUST-XL,BNWMTOPS72080558,72080558,Tops,BANIW00002794
BWW015TOP_MUST-XS,BNWMTOPS72080540,72080540,Tops,BANIW00002790
BWW015TOP_MUST-XXL,BNWMTOPS72080560,72080560,Tops,BANIW00002795
BWW015TOP_RPINK-L,BNWMTOPS72080580,72080580,Tops,BANIW00002799
BWW015TOP_RPINK-M,BNWMTOPS72080578,72080578,Tops,BANIW00002798
BWW015TOP_RPINK-S,BNWMTOPS72080576,72080576,Tops,BANIW00002797
BWW015TOP_RPINK-XL,BNWMTOPS72080582,72080582,Tops,BANIW00002800
BWW015TOP_RPINK-XS,BNWMTOPS72080574,72080574,Tops,BANIW00002796
BWW015TOP_RPINK-XXL,BNWMTOPS72080584,72080584,Tops,BANIW00002801
BWW030MRN_TUN-M,BNWMTNIC90539946,90539946,Tunics,BANIW00003727
BWW030MRN_TUN-S,BNWMTNIC90539944,90539944,Tunics,BANIW00003726
BWW04TOP_BLK-L,BNWMTOPS65819878,65819878,Tops,BANIW00002638
BWW04TOP_BLK-M,BNWMTOPS65819876,65819876,Tops,BANIW00002637
BWW04TOP_BLK-S,BNWMTOPS65819874,65819874,Tops,BANIW00002636
BWW04TOP_BLK-XL,BNWMTOPS65819880,65819880,Tops,BANIW00002639
BWW04TOP_BLK-XXL,BNWMTOPS65819882,65819882,Tops,BANIW00002640
BWW04TOP_GREY-L,BNWMTOPS65819888,65819888,Tops,BANIW00003858
BWW04TOP_GREY-M,BNWMTOPS65819886,65819886,Tops,BANIW00003857
BWW04TOP_GREY-S,BNWMTOPS65819884,65819884,Tops,BANIW00003856
BWW04TOP_GREY-XL,BNWMTOPS65819890,65819890,Tops,BANIW00003859
BWW04TOP_GREY-XXL,BNWMTOPS65819892,65819892,Tops,BANIW00003860
BWW04TOP_GRN-S,BNWMTOPS67468596,67468596,Tops,BANIW00002661
BWW04TOP_MAUVE-L,BNWMTOPS65819858,65819858,Tops,BANIW00002643
BWW04TOP_MAUVE-M,BNWMTOPS65819856,65819856,Tops,BANIW00002642
BWW04TOP_MAUVE-S,BNWMTOPS65819854,65819854,Tops,BANIW00002641
BWW04TOP_MAUVE-XL,BNWMTOPS65819860,65819860,Tops,BANIW00002644
BWW04TOP_MGNT-L,BNWMTOPS97863737,97863737,Tops,BANIW00002648
BWW04TOP_MGNT-M,BNWMTOPS97863736,97863736,Tops,BANIW00002647
BWW04TOP_MGNT-S,BNWMTOPS97863735,97863735,Tops,BANIW00002646
BWW04TOP_MGNT-XL,BNWMTOPS97863738,97863738,Tops,BANIW00002649
BWW04TOP_MGNT-XS,BNWMTOPS97863734,97863734,Tops,#N/A
BWW04TOP_MGNT-XXL,BNWMTOPS97863739,97863739,Tops,BANIW00002650
BWW04TOP_MUST-L,BNWMTOPS65819848,65819848,Tops,BANIW00002653
BWW04TOP_MUST-M,BNWMTOPS65819846,65819846,Tops,BANIW00002652
BWW04TOP_MUST-S,BNWMTOPS65819844,65819844,Tops,BANIW00002651
BWW04TOP_MUST-XL,BNWMTOPS65819850,65819850,Tops,BANIW00002654
BWW04TOP_RED-L,BNWMTOPS103932908,103932908,Tops,BANIW00002658
BWW04TOP_RED-M,BNWMTOPS103932911,103932911,Tops,BANIW00002657
BWW04TOP_RED-S,BNWMTOPS103932913,103932913,Tops,BANIW00002656
BWW04TOP_RED-XL,BNWMTOPS103932915,103932915,Tops,BANIW00002659
BWW04TOP_RED-XS,BNWMTOPS103932916,103932916,Tops,#N/A
BWW04TOP_RGRN-L,BNWMTOPS79210230,79210230,Tops,BANIW00003667
BWW04TOP_RGRN-M,BNWMTOPS79210228,79210228,Tops,BANIW00003666
BWW04TOP_RGRN-S,BNWMTOPS79210226,79210226,Tops,BANIW00003665
BWW04TOP_RGRN-XL,BNWMTOPS79210232,79210232,Tops,BANIW00003668
BWW04TOP_ROSE-L,BNWMTOPS79210242,79210242,Tops,BANIW00003673
BWW04TOP_ROSE-M,BNWMTOPS79210240,79210240,Tops,BANIW00003672
BWW04TOP_ROSE-S,BNWMTOPS79210238,79210238,Tops,BANIW00003671
BWW04TOP_ROSE-XL,BNWMTOPS79210244,79210244,Tops,BANIW00003674
BWW04TOP_ROSE-XS,BNWMTOPS79210236,79210236,Tops,BANIW00003670
BWW04TOP_ROSE-XXL,BNWMTOPS79210246,79210246,Tops,BANIW00003675
BWW04TOP_TURQ-S,BNWMTOPS67468586,67468586,Tops,BANIW00002666
BWW04TOP_TURQ-XL,BNWMTOPS67468592,67468592,Tops,BANIW00002669
BWW04TOP_TURQ-XXL,BNWMTOPS67468594,67468594,Tops,BANIW00002670
BWW04TOP_WINE-L,BNWMTOPS67468606,67468606,Tops,BANIW00003852
BWW04TOP_WINE-M,BNWMTOPS67468602,67468602,Tops,BANIW00003851
BWW04TOP_WINE-S,BNWMTOPS67468598,67468598,Tops,BANIW00003850
BWW04TOP_WINE-XL,BNWMTOPS67468610,67468610,Tops,BANIW00003853
BWW04TOP_WINE-XXL,BNWMTOPS67468614,67468614,Tops,BANIW00003854
BWW04TOP_YELL-L,BNWMTOPS79210214,79210214,Tops,BANIW00003661
BWW04TOP_YELL-M,BNWMTOPS79210212,79210212,Tops,BANIW00003660
BWW04TOP_YELL-S,BNWMTOPS79210210,79210210,Tops,BANIW00003659
BWW04TOP_YELL-XL,BNWMTOPS79210216,79210216,Tops,BANIW00003662
BWW04TOP_YELL-XS,BNWMTOPS79210208,79210208,Tops,BANIW00003658
BWW04TOP_YELL-XXL,BNWMTOPS79210218,79210218,Tops,BANIW00003663
BL4019AQUA_SKD-3XL,BNWMKASS55579656,55579656,Kurta Sets,#N/A
